Company Name,,Social Links/twitter,Social Links/Facebook,date,rating,reviewsTotal,totalClosedComplaintsPastThreeYears,totalClosedComplaintsPastTwelveMonths
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/22/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/22/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/22/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/16/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/16/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/15/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/14/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/14/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/14/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/10/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/10/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/9/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/9/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/8/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/8/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/8/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/8/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/3/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/1/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/1/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/1/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,9/1/21,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/31/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/31/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/30/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/30/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/27/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/26/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/25/21,2,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/25/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/24/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/21/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/18/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/18/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/17/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/17/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/11/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/11/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/6/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/5/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/21,2,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/30/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/29/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/29/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/21,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/21,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/22/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/22/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/21/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/21/21,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/18/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/16/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/15/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/15/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/14/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/14/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/14/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/13/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/13/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/13/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/13/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/9/21,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/7/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/7/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/6/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/6/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/6/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/2/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/2/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/2/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/1/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/1/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/30/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/30/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/29/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/29/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/25/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/24/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/23/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/22/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/22/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/22/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/21/21,2,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/21/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/21/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/20/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/16/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/15/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/11/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/9/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/7/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/7/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/7/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/4/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/4/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/1/21,2,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/1/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,6/1/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/28/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/28/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/28/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/27/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/26/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/25/21,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/24/21,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,5/23/21,1,1961,1081,393
